Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
ELEC03643,Farhan Rao,Home Appliances,Washing Machines,Gurgaon,03-07-2024,North,6611.29,0.2,125.46,Haryana
ELEC04509,Rahul Iyer,Audio & Headphones,Headphones,Mumbai,03-07-2024,West,4074.35,0.4,-173.02,Maharashtra
ELEC00064,Neha Kumar,Audio & Headphones,Earphones,Noida,04-07-2024,North,50912.1,0.05,10471.81,Uttar Pradesh
ELEC00589,Uday Chauhan,Mobiles & Tablets,Feature Phones,Visakhapatnam,04-07-2024,South,50644.15,0.35,-8533.57,Andhra Pradesh
ELEC00247,Lalita Iyer,Networking,Modems,Delhi,04-07-2024,North,12751.91,0.0,1104.51,Delhi
ELEC00908,Rajan Bose,Wearables & Fitness,Fitness Bands,Hyderabad,04-07-2024,South,18766.72,0.05,3759.11,Telangana
ELEC00906,Chirag Banerjee,Laptops & Computers,Storage Devices,Raipur,05-07-2024,Central,35857.42,0.2,-2254.37,Chhattisgarh
ELEC00586,Geeta Sharma,Wearables & Fitness,Smart Glasses,Coimbatore,05-07-2024,South,44245.9,0.0,5846.99,Tamil Nadu
ELEC04498,Ishan Sharma,Laptops & Computers,Storage Devices,Lucknow,05-07-2024,North,14365.43,0.4,-1980.42,Uttar Pradesh
ELEC04091,Uday Pillai,Gaming,Gaming Consoles,Thiruvananthapuram,05-07-2024,South,58432.5,0.1,9053.63,Kerala
ELEC04477,Priya Krishnan,Wearables & Fitness,Wireless Earbuds,Ahmedabad,05-07-2024,West,20691.03,0.15,3301.18,Gujarat
ELEC02434,Vaishnavi Mehta,Laptops & Computers,Storage Devices,Bengaluru,06-07-2024,South,86640.85,0.4,-4431.31,Karnataka
ELEC01737,Amit Rao,Audio & Headphones,Soundbars,Chandigarh,06-07-2024,North,38581.23,0.25,13.93,Punjab
ELEC01802,Aditya Das,Audio & Headphones,Soundbars,Jaipur,07-07-2024,North,53953.82,0.1,5050.92,Rajasthan
ELEC02109,Manish Malhotra,Mobiles & Tablets,Smartphones,Bhopal,07-07-2024,Central,38695.49,0.05,834.61,Madhya Pradesh
ELEC01701,Vishal Singh,Laptops & Computers,Computer Peripherals,Visakhapatnam,07-07-2024,South,78847.61,0.15,-1665.66,Andhra Pradesh
ELEC03247,Aditya Malhotra,Wearables & Fitness,Fitness Bands,Ahmedabad,09-07-2024,West,36584.65,0.05,2774.78,Gujarat
ELEC00420,Dhruv Iyer,Televisions,Projectors,Pune,09-07-2024,West,83895.78,0.1,94.97,Maharashtra
ELEC00920,Divya Pillai,Networking,Network Adapters,Mysuru,10-07-2024,South,12029.9,0.05,1088.38,Karnataka
ELEC04193,Aryan Reddy,Networking,Network Adapters,Amritsar,10-07-2024,North,19686.03,0.15,1475.89,Punjab
ELEC04853,Farhan Ghosh,Televisions,Projectors,Thiruvananthapuram,10-07-2024,South,205385.63,0.15,5298.24,Kerala
ELEC00631,Radhika Sinha,Televisions,LED TVs,Amritsar,11-07-2024,North,22310.77,0.15,267.58,Punjab
ELEC02864,Vikram Iyer,Laptops & Computers,Desktops,Lucknow,11-07-2024,North,96817.82,0.05,15091.47,Uttar Pradesh
ELEC02044,Sneha Gupta,Gaming,Gaming Peripherals,Delhi,11-07-2024,North,2555.18,0.3,17.44,Delhi
ELEC00722,Vikram Malhotra,Audio & Headphones,Home Theatre,Thiruvananthapuram,12-07-2024,South,20333.3,0.4,-287.98,Kerala
ELEC03760,Rajan Verma,Home Appliances,Refrigerators,Patna,12-07-2024,East,5173.97,0.1,442.23,Bihar
ELEC01974,Nikhil Sharma,Audio & Headphones,Bluetooth Speakers,Bhopal,12-07-2024,Central,23108.04,0.3,1825.17,Madhya Pradesh
ELEC04325,Gaurav Reddy,Wearables & Fitness,Smartwatches,Amritsar,12-07-2024,North,33977.14,0.2,3375.72,Punjab
ELEC04393,Meera Shah,Cameras & Photography,Tripods,Lucknow,13-07-2024,North,13345.26,0.35,-558.52,Uttar Pradesh
ELEC03129,Radhika Das,Mobiles & Tablets,Mobile Accessories,Mumbai,13-07-2024,West,48211.25,0.25,-1786.58,Maharashtra
ELEC00446,Kavya Mehta,Networking,Switches,Coimbatore,13-07-2024,South,2240.49,0.35,-225.42,Tamil Nadu
ELEC03166,Gaurav Krishnan,Networking,Modems,Thiruvananthapuram,13-07-2024,South,20196.72,0.05,2763.44,Kerala
ELEC02330,Rahul Chauhan,Mobiles & Tablets,Mobile Accessories,Bengaluru,13-07-2024,South,92013.93,0.15,-2320.21,Karnataka
ELEC00344,Om Tiwari,Gaming,Games & Software,Delhi,14-07-2024,North,30264.9,0.15,88.54,Delhi
ELEC00195,Nikhil Nair,Televisions,Projectors,Bhubaneswar,14-07-2024,East,100993.55,0.35,-14332.97,Odisha
ELEC02235,Bhavna Menon,Televisions,LED TVs,Surat,15-07-2024,West,94259.75,0.1,8692.72,Gujarat
ELEC03715,Vikram Rao,Laptops & Computers,Monitors,Chennai,15-07-2024,South,86761.82,0.35,-5169.6,Tamil Nadu
ELEC00411,Harini Kapoor,Cameras & Photography,DSLR Cameras,Mysuru,15-07-2024,South,5535.97,0.05,341.24,Karnataka
ELEC03730,Mahesh Malhotra,Audio & Headphones,Bluetooth Speakers,Coimbatore,16-07-2024,South,7793.25,0.3,-409.48,Tamil Nadu
ELEC02079,Rahul Reddy,Wearables & Fitness,Smartwatches,Jaipur,16-07-2024,North,4179.35,0.05,494.19,Rajasthan
ELEC02391,Neha Verma,Laptops & Computers,Monitors,Hyderabad,17-07-2024,South,137192.63,0.1,3850.86,Telangana
ELEC00340,Rajan Verma,Laptops & Computers,Computer Peripherals,Hyderabad,17-07-2024,South,85918.92,0.35,-9636.97,Telangana
ELEC03076,Siddharth Gupta,Home Appliances,Air Conditioners,Pune,18-07-2024,West,30906.13,0.15,2659.04,Maharashtra
ELEC01830,Divya Sharma,Gaming,Gaming Consoles,Nagpur,18-07-2024,West,54515.33,0.25,2607.83,Maharashtra
ELEC04609,Sneha Rao,Cameras & Photography,Mirrorless Cameras,Chandigarh,18-07-2024,North,69842.98,0.2,5703.24,Punjab
ELEC04370,Rohit Bose,Laptops & Computers,Desktops,Noida,19-07-2024,North,34248.12,0.2,-1341.24,Uttar Pradesh
ELEC04443,Meera Yadav,Networking,Network Adapters,Delhi,19-07-2024,North,7387.18,0.35,-206.84,Delhi
ELEC01278,Poonam Tiwari,Gaming,Gaming Laptops,Kochi,19-07-2024,South,24661.85,0.3,-880.15,Kerala
ELEC03196,Poonam Sharma,Audio & Headphones,Home Theatre,Bhopal,20-07-2024,Central,20809.67,0.15,3833.53,Madhya Pradesh
ELEC00484,Manish Kumar,Audio & Headphones,Bluetooth Speakers,Bengaluru,20-07-2024,South,38850.17,0.35,-2259.13,Karnataka
ELEC01226,Kiran Ghosh,Gaming,Games & Software,Noida,20-07-2024,North,25734.69,0.25,-552.4,Uttar Pradesh
ELEC00925,Kunal Mishra,Mobiles & Tablets,Feature Phones,Ranchi,21-07-2024,East,22819.3,0.3,-2206.68,Jharkhand
ELEC02239,Divya Patel,Cameras & Photography,Mirrorless Cameras,Bhopal,21-07-2024,Central,80922.55,0.2,7548.52,Madhya Pradesh
ELEC02449,Siddharth Pillai,Home Appliances,Geysers,Chennai,21-07-2024,South,34410.29,0.0,1767.82,Tamil Nadu
ELEC04946,Pooja Ghosh,Home Appliances,Microwaves,Thiruvananthapuram,21-07-2024,South,36704.4,0.15,850.05,Kerala
ELEC04726,Meera Patel,Home Appliances,Geysers,Patna,22-07-2024,East,39270.06,0.0,2634.34,Bihar
ELEC04296,Deepika Chauhan,Home Appliances,Refrigerators,Ranchi,22-07-2024,East,59526.03,0.25,-5017.7,Jharkhand
ELEC02111,Aryan Ghosh,Laptops & Computers,Storage Devices,Bhubaneswar,22-07-2024,East,95235.53,0.2,-2940.82,Odisha
ELEC02097,Neha Tiwari,Audio & Headphones,Headphones,Guwahati,22-07-2024,East,3268.92,0.3,-256.0,Assam
ELEC01359,Sneha Iyer,Laptops & Computers,Storage Devices,Patna,23-07-2024,East,113076.75,0.3,-3129.99,Bihar
ELEC02033,Priya Ghosh,Mobiles & Tablets,Mobile Accessories,Amritsar,25-07-2024,North,8158.94,0.05,998.12,Punjab
ELEC01495,Ishaan Verma,Wearables & Fitness,Smart Glasses,Raipur,25-07-2024,Central,13822.9,0.25,1402.47,Chhattisgarh
ELEC00109,Sneha Shah,Networking,Modems,Hyderabad,25-07-2024,South,20649.4,0.1,3912.66,Telangana
ELEC02129,Vishal Yadav,Gaming,Games & Software,Nagpur,26-07-2024,West,22709.78,0.2,1773.49,Maharashtra
ELEC00497,Aryan Mishra,Home Appliances,Microwaves,Vadodara,27-07-2024,West,64701.31,0.2,2859.92,Gujarat
ELEC00178,Shalini Shah,Laptops & Computers,Storage Devices,Kolkata,27-07-2024,East,71783.81,0.25,-3397.89,West Bengal
ELEC00287,Rahul Joshi,Networking,Switches,Noida,28-07-2024,North,18982.45,0.0,1970.82,Uttar Pradesh
ELEC01352,Naina Reddy,Televisions,Projectors,Vadodara,28-07-2024,West,73016.85,0.35,-8700.07,Gujarat
ELEC00593,Sakshi Mishra,Laptops & Computers,Storage Devices,Thiruvananthapuram,28-07-2024,South,34159.76,0.4,-1801.88,Kerala
ELEC04673,Kunal Banerjee,Televisions,OLED TVs,Jaipur,28-07-2024,North,53706.33,0.2,1647.67,Rajasthan
ELEC04483,Pooja Banerjee,Networking,Modems,Amritsar,28-07-2024,North,13409.53,0.2,1588.83,Punjab
ELEC01904,Chirag Singh,Audio & Headphones,Home Theatre,Coimbatore,29-07-2024,South,18626.26,0.1,3543.08,Tamil Nadu
ELEC03004,Shruti Krishnan,Televisions,Smart TVs,Chandigarh,29-07-2024,North,41105.14,0.2,-477.43,Punjab
ELEC04308,Quamar Nair,Gaming,Gaming Laptops,Coimbatore,29-07-2024,South,5670.52,0.1,200.66,Tamil Nadu
ELEC04535,Ekta Tiwari,Televisions,Projectors,Hyderabad,30-07-2024,South,49964.17,0.35,-8326.45,Telangana
ELEC04674,Ekta Patel,Laptops & Computers,Storage Devices,Chandigarh,30-07-2024,North,129049.52,0.1,7685.86,Punjab
ELEC03467,Kiran Kapoor,Mobiles & Tablets,Tablets,Mysuru,31-07-2024,South,107342.79,0.1,3880.95,Karnataka
ELEC00744,Rajan Iyer,Audio & Headphones,Home Theatre,Amritsar,01-08-2024,North,34780.89,0.35,-234.32,Punjab
ELEC00678,Suresh Verma,Cameras & Photography,Mirrorless Cameras,Mumbai,02-08-2024,West,128406.79,0.35,-6457.69,Maharashtra
ELEC01819,Dhruv Tiwari,Wearables & Fitness,Wireless Earbuds,Surat,02-08-2024,West,19336.81,0.1,3740.27,Gujarat
ELEC03159,Zara Patel,Gaming,Games & Software,Kolkata,03-08-2024,East,33884.29,0.25,-1951.6,West Bengal
ELEC04539,Dhruv Chauhan,Home Appliances,Air Conditioners,Nashik,03-08-2024,West,14609.9,0.1,708.9,Maharashtra
ELEC03284,Neha Sharma,Mobiles & Tablets,Smartphones,Bhubaneswar,03-08-2024,East,29924.04,0.2,-1927.93,Odisha
ELEC01016,Meera Kumar,Audio & Headphones,Home Theatre,Surat,04-08-2024,West,20382.65,0.2,2808.96,Gujarat
ELEC02164,Poonam Menon,Televisions,OLED TVs,Jaipur,05-08-2024,North,212231.08,0.05,6832.68,Rajasthan
ELEC01586,Riya Nair,Laptops & Computers,Computer Peripherals,Noida,05-08-2024,North,27092.17,0.1,1354.14,Uttar Pradesh
ELEC01353,Sanjay Shah,Laptops & Computers,Storage Devices,Lucknow,05-08-2024,North,62801.31,0.15,2830.54,Uttar Pradesh
ELEC01417,Vaishnavi Kumar,Mobiles & Tablets,Mobile Accessories,Hyderabad,06-08-2024,South,46277.85,0.05,2405.95,Telangana
ELEC04935,Vaishnavi Chauhan,Televisions,Smart TVs,Mysuru,07-08-2024,South,58255.25,0.35,-6562.85,Karnataka
ELEC00122,Ishan Menon,Mobiles & Tablets,Tablets,Bengaluru,07-08-2024,South,63091.35,0.3,-5422.64,Karnataka
ELEC02544,Sanvi Kumar,Audio & Headphones,Headphones,Raipur,08-08-2024,Central,33100.96,0.25,364.29,Chhattisgarh
ELEC01307,Nikhil Tiwari,Cameras & Photography,DSLR Cameras,Chennai,08-08-2024,South,124691.82,0.0,22265.82,Tamil Nadu
ELEC03479,Mahesh Sinha,Gaming,Gaming Consoles,Bengaluru,09-08-2024,South,28657.37,0.0,4985.36,Karnataka
ELEC03153,Shalini Mishra,Networking,Switches,Chennai,09-08-2024,South,6952.57,0.1,1186.67,Tamil Nadu
ELEC02841,Geeta Kapoor,Mobiles & Tablets,Tablets,Visakhapatnam,09-08-2024,South,11621.67,0.2,445.76,Andhra Pradesh
ELEC00572,Mahesh Chauhan,Audio & Headphones,Home Theatre,Gurgaon,09-08-2024,North,57506.79,0.0,14704.59,Haryana
ELEC00412,Chirag Das,Laptops & Computers,Monitors,Surat,09-08-2024,West,18898.59,0.35,-2880.23,Gujarat
ELEC04327,Arjun Mishra,Gaming,Games & Software,Indore,10-08-2024,Central,59292.09,0.2,-3132.47,Madhya Pradesh
ELEC00665,Aditya Pillai,Mobiles & Tablets,Tablets,Jaipur,10-08-2024,North,100448.03,0.15,7011.36,Rajasthan
ELEC01722,Suresh Nair,Cameras & Photography,Tripods,Coimbatore,10-08-2024,South,14214.54,0.35,-1604.13,Tamil Nadu
ELEC02898,Chirag Gupta,Audio & Headphones,Soundbars,Patna,10-08-2024,East,10503.27,0.05,861.41,Bihar
ELEC00656,Naina Das,Gaming,Gaming Consoles,Kolkata,10-08-2024,East,42656.73,0.0,5022.75,West Bengal
ELEC02158,Aditya Sinha,Mobiles & Tablets,Smartphones,Ahmedabad,10-08-2024,West,52677.31,0.35,-3858.34,Gujarat
ELEC02092,Manish Kumar,Audio & Headphones,Earphones,Patna,11-08-2024,East,44412.11,0.0,9480.2,Bihar
ELEC01656,Jaya Ghosh,Wearables & Fitness,Smart Glasses,Guwahati,11-08-2024,East,3968.75,0.35,-164.76,Assam
ELEC04823,Zara Nair,Wearables & Fitness,Smart Glasses,Jaipur,11-08-2024,North,25213.33,0.3,2297.8,Rajasthan
ELEC04283,Sanvi Verma,Audio & Headphones,Earphones,Lucknow,11-08-2024,North,10870.92,0.05,2035.1,Uttar Pradesh
ELEC03851,Uday Joshi,Mobiles & Tablets,Mobile Accessories,Indore,11-08-2024,Central,88512.73,0.05,8151.45,Madhya Pradesh
ELEC00860,Vikram Verma,Audio & Headphones,Headphones,Mysuru,12-08-2024,South,7982.64,0.3,-336.13,Karnataka
ELEC01217,Naina Chauhan,Mobiles & Tablets,Mobile Accessories,Delhi,13-08-2024,North,63902.42,0.25,-4844.34,Delhi
ELEC00228,Poonam Das,Laptops & Computers,Laptops,Nashik,13-08-2024,West,39778.7,0.35,-3227.87,Maharashtra
ELEC01783,Aarav Das,Cameras & Photography,Mirrorless Cameras,Mysuru,13-08-2024,South,150515.32,0.2,823.7,Karnataka
ELEC03300,Deepika Joshi,Televisions,Projectors,Mumbai,14-08-2024,West,135536.13,0.05,12213.99,Maharashtra
ELEC03689,Priya Rao,Wearables & Fitness,Smartwatches,Surat,15-08-2024,West,23948.78,0.3,405.0,Gujarat
ELEC00465,Jaya Bose,Wearables & Fitness,Smart Glasses,Bengaluru,15-08-2024,South,21917.55,0.15,2264.95,Karnataka
ELEC00105,Ekta Rao,Cameras & Photography,Mirrorless Cameras,Surat,15-08-2024,West,14107.36,0.1,1789.1,Gujarat
ELEC01489,Divya Iyer,Audio & Headphones,Soundbars,Chandigarh,16-08-2024,North,35620.39,0.15,4716.02,Punjab
ELEC04971,Divya Rao,Wearables & Fitness,Wireless Earbuds,Mumbai,16-08-2024,West,15387.24,0.05,2061.36,Maharashtra
ELEC01631,Pooja Pillai,Gaming,Games & Software,Kolkata,17-08-2024,East,67526.46,0.05,3603.04,West Bengal
ELEC00714,Bhavna Krishnan,Mobiles & Tablets,Feature Phones,Visakhapatnam,17-08-2024,South,84970.91,0.2,575.02,Andhra Pradesh
ELEC01910,Shruti Nair,Gaming,Gaming Laptops,Ahmedabad,17-08-2024,West,66008.0,0.2,-1406.41,Gujarat
ELEC03362,Gaurav Menon,Networking,Modems,Bhopal,17-08-2024,Central,5140.73,0.05,315.91,Madhya Pradesh
ELEC00393,Riya Reddy,Wearables & Fitness,Fitness Bands,Bhopal,18-08-2024,Central,12863.64,0.3,1327.15,Madhya Pradesh
ELEC01744,Neha Kapoor,Cameras & Photography,Tripods,Nashik,18-08-2024,West,108932.89,0.05,8912.21,Maharashtra
ELEC00508,Bhavna Sharma,Gaming,Gaming Consoles,Ahmedabad,18-08-2024,West,7094.05,0.3,-810.62,Gujarat
ELEC00668,Kiran Malhotra,Wearables & Fitness,Fitness Bands,Mysuru,18-08-2024,South,30487.57,0.25,3310.37,Karnataka
ELEC02196,Sneha Rajan,Home Appliances,Air Conditioners,Kochi,19-08-2024,South,46377.58,0.35,-6010.42,Kerala
ELEC01458,Sanvi Nair,Mobiles & Tablets,Mobile Accessories,Ahmedabad,21-08-2024,West,80680.04,0.2,-3314.71,Gujarat
ELEC03757,Om Bose,Televisions,OLED TVs,Thiruvananthapuram,21-08-2024,South,146075.05,0.25,-6510.8,Kerala
ELEC01629,Suresh Malhotra,Networking,Routers,Gurgaon,22-08-2024,North,10822.18,0.4,-416.55,Haryana
ELEC02534,Kunal Tiwari,Televisions,OLED TVs,Noida,23-08-2024,North,5509.55,0.25,-42.18,Uttar Pradesh
ELEC01439,Shalini Nair,Televisions,Smart TVs,Hyderabad,23-08-2024,South,114871.48,0.25,-12325.12,Telangana
ELEC00630,Harini Banerjee,Networking,Modems,Bengaluru,23-08-2024,South,9154.29,0.1,1295.69,Karnataka
ELEC00919,Zara Chauhan,Televisions,Smart TVs,Surat,24-08-2024,West,87447.92,0.4,-7699.59,Gujarat
ELEC02690,Kavya Tiwari,Laptops & Computers,Desktops,Indore,24-08-2024,Central,43083.61,0.25,-2898.48,Madhya Pradesh
ELEC04649,Vishal Menon,Cameras & Photography,Action Cameras,Ahmedabad,24-08-2024,West,41582.48,0.4,-4757.77,Gujarat
ELEC04732,Rahul Sinha,Home Appliances,Geysers,Mumbai,24-08-2024,West,54911.54,0.2,-1450.57,Maharashtra
ELEC02931,Zara Mehta,Networking,Network Adapters,Nashik,25-08-2024,West,12071.42,0.25,663.82,Maharashtra
ELEC03580,Shruti Malhotra,Televisions,LED TVs,Guwahati,25-08-2024,East,130296.8,0.35,-20545.79,Assam
ELEC00836,Vishal Bose,Cameras & Photography,DSLR Cameras,Bengaluru,25-08-2024,South,10559.09,0.25,-185.99,Karnataka
ELEC00564,Zara Shah,Gaming,Gaming Consoles,Hyderabad,26-08-2024,South,3412.92,0.25,-250.8,Telangana
ELEC02537,Radhika Kumar,Wearables & Fitness,Wireless Earbuds,Vadodara,26-08-2024,West,41369.7,0.05,9221.23,Gujarat
ELEC02382,Amit Bose,Televisions,Smart TVs,Kolkata,26-08-2024,East,85804.92,0.15,-943.86,West Bengal
ELEC02430,Pooja Tiwari,Wearables & Fitness,Smart Glasses,Bhopal,26-08-2024,Central,37745.89,0.0,10999.01,Madhya Pradesh
ELEC04396,Vaishnavi Rajan,Gaming,Gaming Laptops,Visakhapatnam,26-08-2024,South,50890.16,0.4,-6078.3,Andhra Pradesh
ELEC00210,Harini Kumar,Home Appliances,Washing Machines,Guwahati,27-08-2024,East,4401.02,0.4,-642.5,Assam
ELEC04958,Sakshi Sinha,Televisions,Projectors,Hyderabad,27-08-2024,South,37775.97,0.1,2194.21,Telangana
ELEC02420,Sanjay Malhotra,Networking,Switches,Bengaluru,27-08-2024,South,513.64,0.1,21.3,Karnataka
ELEC00573,Kavya Joshi,Laptops & Computers,Desktops,Jaipur,27-08-2024,North,55420.94,0.35,-1657.34,Rajasthan
ELEC03474,Ishan Iyer,Wearables & Fitness,Smartwatches,Gurgaon,27-08-2024,North,49387.61,0.1,10330.47,Haryana
ELEC02883,Aditya Joshi,Home Appliances,Microwaves,Lucknow,29-08-2024,North,16373.17,0.05,1576.25,Uttar Pradesh
ELEC03100,Aarav Tiwari,Laptops & Computers,Desktops,Visakhapatnam,31-08-2024,South,87372.89,0.15,-1865.62,Andhra Pradesh
ELEC04095,Ishaan Sinha,Gaming,Gaming Peripherals,Vadodara,31-08-2024,West,38915.5,0.2,-192.17,Gujarat
ELEC00116,Divya Shah,Wearables & Fitness,Smartwatches,Kochi,31-08-2024,South,12476.41,0.05,2024.79,Kerala
ELEC04504,Harini Pillai,Laptops & Computers,Storage Devices,Visakhapatnam,02-09-2024,South,35080.93,0.35,-876.07,Andhra Pradesh
ELEC03912,Arjun Sharma,Cameras & Photography,DSLR Cameras,Amritsar,02-09-2024,North,26869.98,0.3,917.76,Punjab
ELEC03613,Naina Banerjee,Wearables & Fitness,Smartwatches,Chandigarh,03-09-2024,North,3148.18,0.4,-83.3,Punjab
ELEC04601,Shruti Malhotra,Audio & Headphones,Headphones,Mumbai,03-09-2024,West,42335.94,0.2,1647.17,Maharashtra
ELEC04548,Uday Rao,Home Appliances,Refrigerators,Pune,03-09-2024,West,65614.37,0.25,-3138.67,Maharashtra
ELEC03303,Naina Sharma,Cameras & Photography,DSLR Cameras,Mysuru,04-09-2024,South,87703.32,0.2,-2644.12,Karnataka
ELEC03320,Vaishnavi Rajan,Televisions,OLED TVs,Chandigarh,04-09-2024,North,157963.99,0.3,-10663.39,Punjab
ELEC00881,Deepika Kumar,Televisions,Projectors,Ahmedabad,05-09-2024,West,86445.47,0.1,2831.94,Gujarat
ELEC00934,Shruti Banerjee,Home Appliances,Microwaves,Vadodara,05-09-2024,West,14479.09,0.3,-1190.36,Gujarat
ELEC02451,Rahul Verma,Cameras & Photography,Camera Lenses,Chandigarh,05-09-2024,North,95469.55,0.25,-8103.6,Punjab
ELEC03440,Suresh Ghosh,Cameras & Photography,Action Cameras,Vadodara,06-09-2024,West,107533.46,0.1,8995.87,Gujarat
ELEC02040,Vishal Pillai,Cameras & Photography,Mirrorless Cameras,Nagpur,06-09-2024,West,15602.66,0.35,-1497.78,Maharashtra
ELEC02270,Arjun Mishra,Wearables & Fitness,Smartwatches,Thiruvananthapuram,06-09-2024,South,33744.1,0.25,-948.34,Kerala
ELEC02402,Aditya Kapoor,Home Appliances,Refrigerators,Bengaluru,06-09-2024,South,5538.76,0.15,306.48,Karnataka
ELEC02000,Ishan Chauhan,Networking,Network Adapters,Gurgaon,06-09-2024,North,11979.26,0.25,234.08,Haryana
ELEC00857,Siddharth Singh,Gaming,Gaming Peripherals,Bengaluru,07-09-2024,South,10903.55,0.3,-37.32,Karnataka
ELEC03647,Quamar Banerjee,Gaming,Gaming Peripherals,Nagpur,07-09-2024,West,58506.29,0.3,-5424.71,Maharashtra
ELEC02100,Radhika Pillai,Gaming,Gaming Peripherals,Vadodara,07-09-2024,West,24734.4,0.15,2923.46,Gujarat
ELEC04990,Riya Mishra,Networking,Routers,Thiruvananthapuram,07-09-2024,South,5859.35,0.35,-652.33,Kerala
ELEC03930,Ishan Joshi,Networking,Network Adapters,Ranchi,07-09-2024,East,14855.43,0.3,680.82,Jharkhand
ELEC02725,Aarav Pillai,Networking,Routers,Ranchi,08-09-2024,East,12341.11,0.35,412.21,Jharkhand
ELEC00654,Chirag Shah,Mobiles & Tablets,Feature Phones,Vadodara,08-09-2024,West,13196.63,0.15,-477.38,Gujarat
ELEC01604,Naina Patel,Wearables & Fitness,Smartwatches,Bengaluru,09-09-2024,South,8745.14,0.2,1087.19,Karnataka
ELEC00752,Lalita Yadav,Networking,Switches,Lucknow,09-09-2024,North,4503.56,0.05,791.24,Uttar Pradesh
ELEC03309,Tanvi Pillai,Audio & Headphones,Home Theatre,Visakhapatnam,10-09-2024,South,40782.37,0.2,565.68,Andhra Pradesh
ELEC00954,Dhruv Gupta,Home Appliances,Refrigerators,Nashik,10-09-2024,West,26685.81,0.05,1901.15,Maharashtra
ELEC01964,Arjun Sinha,Wearables & Fitness,Wireless Earbuds,Visakhapatnam,10-09-2024,South,25315.14,0.25,-534.07,Andhra Pradesh
ELEC04953,Riya Joshi,Audio & Headphones,Soundbars,Jaipur,10-09-2024,North,25488.16,0.25,610.62,Rajasthan
ELEC01922,Jaya Singh,Audio & Headphones,Earphones,Jaipur,10-09-2024,North,13222.05,0.25,202.91,Rajasthan
ELEC02884,Shruti Rao,Networking,Network Adapters,Bhopal,10-09-2024,Central,3694.93,0.1,373.43,Madhya Pradesh
ELEC02847,Vikram Iyer,Cameras & Photography,Camera Lenses,Amritsar,11-09-2024,North,93904.07,0.05,10862.43,Punjab
ELEC01283,Arjun Malhotra,Mobiles & Tablets,Mobile Accessories,Ranchi,11-09-2024,East,44162.71,0.05,4539.25,Jharkhand
ELEC02390,Kunal Singh,Mobiles & Tablets,Tablets,Surat,11-09-2024,West,89403.98,0.25,-3810.96,Gujarat
ELEC03537,Divya Menon,Laptops & Computers,Computer Peripherals,Vadodara,11-09-2024,West,39227.65,0.15,911.6,Gujarat
ELEC03508,Ishan Ghosh,Cameras & Photography,Tripods,Noida,12-09-2024,North,73988.99,0.0,13844.3,Uttar Pradesh
ELEC01723,Ananya Banerjee,Networking,Modems,Ahmedabad,12-09-2024,West,3198.81,0.25,252.03,Gujarat
ELEC02105,Vikram Rajan,Cameras & Photography,Action Cameras,Gurgaon,12-09-2024,North,99412.31,0.1,700.16,Haryana
ELEC03620,Riya Reddy,Audio & Headphones,Soundbars,Mysuru,12-09-2024,South,20433.09,0.2,2678.23,Karnataka
ELEC03970,Tanvi Joshi,Audio & Headphones,Bluetooth Speakers,Mysuru,13-09-2024,South,35793.18,0.4,-4729.6,Karnataka
ELEC03434,Aditya Ghosh,Gaming,Gaming Laptops,Hyderabad,13-09-2024,South,25746.94,0.35,-2295.88,Telangana
ELEC03321,Meera Gupta,Wearables & Fitness,Fitness Bands,Mumbai,14-09-2024,West,40691.19,0.25,4081.52,Maharashtra
ELEC03640,Siddharth Rao,Networking,Network Adapters,Chandigarh,15-09-2024,North,12569.45,0.25,-196.58,Punjab
ELEC04116,Ishan Joshi,Gaming,Gaming Consoles,Jaipur,15-09-2024,North,30221.46,0.0,2986.07,Rajasthan
ELEC01643,Geeta Sharma,Laptops & Computers,Desktops,Bhopal,16-09-2024,Central,45056.86,0.35,-3360.74,Madhya Pradesh
ELEC01803,Shruti Singh,Audio & Headphones,Earphones,Jaipur,16-09-2024,North,16654.44,0.4,172.15,Rajasthan
ELEC04668,Gaurav Nair,Cameras & Photography,Mirrorless Cameras,Bhubaneswar,16-09-2024,East,157487.3,0.0,21130.53,Odisha
ELEC00067,Om Joshi,Networking,Modems,Indore,16-09-2024,Central,14613.04,0.35,-781.62,Madhya Pradesh
ELEC03635,Uday Verma,Home Appliances,Geysers,Visakhapatnam,17-09-2024,South,37039.89,0.15,3228.02,Andhra Pradesh
ELEC01054,Geeta Iyer,Laptops & Computers,Laptops,Kolkata,17-09-2024,East,90554.22,0.0,12576.14,West Bengal
ELEC04720,Farhan Mehta,Televisions,Smart TVs,Chennai,18-09-2024,South,126494.67,0.25,-13129.04,Tamil Nadu
ELEC02397,Aditya Bose,Wearables & Fitness,Wireless Earbuds,Coimbatore,18-09-2024,South,23212.15,0.05,1835.2,Tamil Nadu
ELEC00556,Ekta Patel,Home Appliances,Microwaves,Chennai,19-09-2024,South,43341.87,0.05,1857.2,Tamil Nadu
ELEC00018,Geeta Nair,Cameras & Photography,Tripods,Ranchi,19-09-2024,East,91649.7,0.4,-3114.22,Jharkhand
ELEC02779,Amit Yadav,Audio & Headphones,Earphones,Pune,19-09-2024,West,6312.99,0.05,719.26,Maharashtra
